metadata,content
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 38"", ""bagian_dari"": ""Bab V - Tata Ker\""Ia"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""13""}","(1) Dalam mendukung optimalisasi pelaksanaan tugas dan
fungsi secara terpadu antarunit organisasi
di lingkungan Kementerian didasarkan pada proses
bisnis yang menggambarkan tata hubungan kerja yang
efektif dan efisien dengan menerapkan prinsip
koordinasi, integrasi, sinkronisasi, dan kolaborasi
antarunit organisasi di lingkungan Kementerian.
(2) Proses bisnis antarunit organisasi di lingkungan
Kementerian sebagaimana dimaksud pada ayat (1)
ditetapkan oleh Menteri."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 39"", ""bagian_dari"": ""Bab V - Tata Ker\""Ia"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""13""}","Menteri menyampaikan laporan kepada Presiden mengenai
hasil pelaksanaan urusan pemerintahan di bidang
kesehatan secara berkala atau sewaktu-waktu sesuai
kebutuhan."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 40"", ""bagian_dari"": ""Bab V - Tata Ker\""Ia"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""13""}","Kementerian menyusun analisis jabatan, peta jabatan,
analisis beban kerja, dan uraian tugas terhadap seluruh
jabatan di lingkungan Kementerian."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 41"", ""bagian_dari"": ""Bab V - Tata Ker\""Ia"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""13""}","(1) Setiap unsur di lingkungan Kementerian dalam
melaksanakan tugas dan fungsi menerapkan prinsip
koordinasi, integrasi, sinkronisasi, dan kolaborasi pada
lingkungan Kementerian, antarinstansi pemerintah, dan
dengan lembaga lain yang terkait.
SK No247255A
(2) Prinsip . . .
FRESIDEN
REPUBUK INDONESIA
-L4-
(2) Prinsip koordinasi, integrasi, sinkronisasi, dan
kolaborasi sebagaimana dimaksud pada ayat (1)
didukung dengan melakukan interoperabilitas data dan
informasi."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 42"", ""bagian_dari"": ""Bab V - Tata Ker\""Ia"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""14""}","Semua unsur di lingkungan Kementerian menerapkan
sistem pengendalian intern pemerintah sesuai dengan
ketentuan peraturan perundang-undangan."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 43"", ""bagian_dari"": ""Bab V - Tata Ker\""Ia"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""14""}","(1) Setiap pimpinan unit organisasi bertanggung jawab
memimpin dan mengoordinasikan bawahan dan
memberikan pengarahan serta petunjuk bagr
pelaksanaan tugas sesuai dengan uraian tugas yang
telah ditetapkan.
(2) Pengarahan dan petunjuk sebagaimana dimaksud
pada ayat (1) diikuti dan dipatuhi oleh bawahan
secara bertanggung jawab serta dilaporkan
secara berkala sesuai dengan ketentuan peraturan
perundang-undangan."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 44"", ""bagian_dari"": ""Bab VI - Pengelolaan Sumber Daya Dan Pendanaan"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""14""}","Dalam melaksanakan tugas, setiap pimpinan unit
organisasi melakukan pembinaan dan pengawasan
terhadap unit organisasi di bawahnya."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 45"", ""bagian_dari"": ""Bab VI - Pengelolaan Sumber Daya Dan Pendanaan"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""14""}","Pembinaan dan pengelolaan sumber daya manusia,
keuangan, perlengkapan, kearsipan, dokumentasi, dan
persandian diselenggarakan oleh Kementerian dengan
menerapkan sistem pemerintahan berbasis elektronik
dalam rangka mendukung transformasi digital.
SK No247256A
Pasal 46. . .
FR,ESIDEN
REFUEUT NDONESIA"
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 46"", ""bagian_dari"": ""Bab VII - Penataan Organisasi"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""15""}","Pendanaan dalam pelaksanaan tugas dan fungsi
Kementerian bersumber dari Anggaran Pendapatan dan
Belanja Negara."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 47"", ""bagian_dari"": ""Bab VII - Penataan Organisasi"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""15""}","(1) Penataan organisasi Kementerian ditetapkan dengan:
a. Peraturan Presiden atas usul menteri yang
menyelenggarakan urusan pemerintahan di bidang
aparatur negara untuk jabatan pimpinan tinggi
madya atau jabatan struktural eselon I; dan
b. Peraturan Menteri setelah mendapat persetujuan
tertulis dari menteri yang menyelenggarakan urusan
pemerintahan di bidang aparatur negara untukjabatan pimpinan tinggi pratama atau jabatan
struktural eselon II ke bawah.
(2) Penataan organisasi sebagaimana dimaksud pada
ayat (1) dilakukan dengan mengacu pada sistem
akuntabilitas kinerja pemerintah sesuai dengan
ketentuan peraturan perundang-undangan dan proses
bisnis antarunit organisasi di lingkungan Kementerian."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 48"", ""bagian_dari"": ""Bab VIII - Ketentuan Peralihan"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""15""}","(1) Besaran organisasi Kementerian ditentukan
berdasarkan karakteristik tugas dan fungsi serta beban
kerja.
(2) Besaran organisasi sebagaimana dimaksud pada
ayat (1) juga mempertimbangkan mandat konstitusi, visi
dan misi Presiden, tantangan utama bangsa,
keterkaitan dengan agenda prioritas nasional, asas
desentralisasi, dan peran pemerintah.
SK No2470@A
BABVIII ...
FNESDE}f
REPUEUK INDONESIA
_16_"
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 49"", ""bagian_dari"": ""Bab IX - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""16""}","Seluruh jabatan yang ada beserta pejabat yang memangku
jabatan di lingkungan Kementerian tetap melaksanakan
tugas dan fungsinya sampai dengan dibentuknya jabatan
baru dan diangkat pejabat baru berdasarkan Peraturan
Presiden ini."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 50"", ""bagian_dari"": ""Bab IX - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""16""}","Pada saat Peraturan Presiden ini mulai berlaku, semua
peraturan perundang-undangan yang merupakan
peraturan pelaksanaan dari Peraturan Presiden Nomor 18
Tahun 2021 tentang Kementerian Kesehatan (Lembaran
Negara Republik Indonesia Tahun 2O2l Nomor 83),
dinyatakan masih tetap berlaku sepanjang tidak
bertentangan dengan ketentuan dalam Peraturan Presiden
ini."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 51"", ""bagian_dari"": ""Bab IX - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""16""}","Pada saat Peraturan Presiden ini mulai berlaku, Peraturan
Presiden Nomor 18 Tahun 2O2l tentang Kementerian
Kesehatan (Lembaran Negara Republik Indonesia
Tahun 2021 Nomor 83), dicabut dan dinyatakan tidak
berlaku."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""161"", ""tahun_peraturan"": ""2024"", ""tipe_bagian"": ""Pasal 52"", ""bagian_dari"": ""Bab IX - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Kementerian Kesehatan"", ""status"": ""berlaku"", ""nomor_halaman"": ""16""}","Peraturan Presiden
diundangkan.
ini mulai berlaku pada tanggal
SK No247057A
Agar . . .
Agar setiap
pengundangan
penempatannya
Indonesia.
orang mengetahuinya, memerintahkan
Peraturan Presiden ini dengan
dalam Lembaran Negara Republik"
