metadata,content
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""67"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 24"", ""bagian_dari"": ""Bab V - Koordinasi Percepatan Penanggulangan Tuberkulosis"", ""judul_peraturan"": ""Tentang Penanggulangan Tuberkulosis"", ""status"": ""berlaku"", ""nomor_halaman"": ""18""}","(1) Dalam pelaksanaan Penanggulangan
Pemerintah Pusat bertanggung jawab:
SK No 069411 A
a. menetapkan
TBC,
a. menetapkan kebijakan terkait Penanggulangan
TBC;
b. melaksanakan kegiatan Penanggulangan TBC
secara terintegrasi;
c. menyediakan sumber daya yang diperlukan
dalam Penanggulangan TBC;
d. melakukan mitigasi dampak psikososial dan
ekonomi yang dihadapi pasien TBC dan
keluarganya; dan
e. melakukan upaya perlindungan sosial dan
pemberdayaan kepada pasien TBC dan
masyarakat terdampak TBC.
(2) Dalam pelaksanaan Penanggulangan TBC,
Pemerintah Daerah bertanggung jawab:
a. mencantumkan indikator TBC dalam rencana
pembangunan jangka menengah daerah dan
rencana strategis Pemerintah Daerah sebagai
salah satu prioritas kesehatan di daerah;
b. mengoordinasikan keseluruhan pelaksanaan
kegiatan Penanggulangan TBC di wilayahnya;
c. menyediakan pendanaan kegiatan
Penanggulangan TBC dari beberapa sumber;
d. menyediakan dan meningkatkan sumber daya
manusia untuk mencapai target standar
pelayanan minimal terkait Penanggulangan
TBC;
e. melakukan penemuan kasus TBC secara aktif
dan cepat dengan melibatkan masyarakat;
f. memastikan semua orang yang terdiagnosis
TBC tercatat dan terlaporkan dalam sistem
informasi TBC;
SK No 069412A
g. memberikan
(3)
FRES IDEN
REPUBUK INDONESIA
g. memberikan pengobatan pencegahan TBC
kepada populasi rentan;
h. melakukan mitigasi dampak psikososial dan
ekonomi yang dihadapi pasien TBC dan
keluarganya; dan
i. men)rusun dan menetapkan kebijakan dari
gubernur dan bupati/wali kota untuk
mendorong pasien TBC menjalankan
pengobatan sampai selesai.
Mitigasi sebagaimana dimaksud pada ayat (1) huruf
d dan ayat (2) huruf h dilaksanakan dengan cara:
a. memberikan jaminan kesehatan dan
perlindungan sosial;
b. menghilangkan diskriminasi dalam memberikan
layanan dan dalam kehidupan masyarakat;
c. menyelenggarakan program pemberdayaan
untuk meningkatkan kemandirian pasien dan
keluarga;
d. menjamin hak pasien dan penyintas TBC untuk
mendapat pekerjaan yang layak; dan
e. mengikutsertakan pasien dan penyintas TBC
resisten obat dalam upaya Penanggulangan
TBC sebagai sarana untuk pemberdayaan
ekonomi dan sosial."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""67"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 25"", ""bagian_dari"": ""Bab V - Koordinasi Percepatan Penanggulangan Tuberkulosis"", ""judul_peraturan"": ""Tentang Penanggulangan Tuberkulosis"", ""status"": ""berlaku"", ""nomor_halaman"": ""20""}","(1) Dalam rangka
Penanggulangan TBC,
Penanggulangan TBC.
koordinasi
dibentuk tim
percepatan
percepatan
SK No 069413 A
(2) Tim
PRES IDEN
REPUBUK INDONESIA
(2) Tim percepatan Penanggulangan TBC sebagaimana
dimaksud pada ayat (1) memiliki tugas
mengoordinasikan, mensinergikan, dan
mengevaluasi penyelenggaraan percepatan Eliminasi
TBC secara efektif, menyeluruh, dan terintegrasi.
(3) Tim percepatan Penanggulangan TBC sebagaimana
dimaksud pada ayat (1) terdiri atas Pengarah dan
Pelaksana."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""67"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 26"", ""bagian_dari"": ""Bab V - Koordinasi Percepatan Penanggulangan Tuberkulosis"", ""judul_peraturan"": ""Tentang Penanggulangan Tuberkulosis"", ""status"": ""berlaku"", ""nomor_halaman"": ""21""}","(1) Pengarah sebagaimana dimaksud dalam Pasal 25
ayat (3) memiliki tugas:
a. memberikan arahan terkait dengan kebijakan
percepatan Penanggulangan TBC ;
b. memberikan pertimbangan, saran, dan
rekomendasi penyelesaian kendala dan
hambatan dalam percepatan Penanggulangan
TBC; dan
c. melaporkan pelaksanaan percepatan
Penanggulangan TBC kepada Presiden 1 (satu)
kali dalam 1 (satu) tahun dan/atau sewaktu-
waktu apabila diperlukan.
(2) Pelaksana sebagaimana dimaksud dalam Pasal 25
ayat (3) memiliki tugas:
a. menJrusun rencana kerja tahunan untuk
mencapai target Eliminasi TBC;
b. menyediakan dan mengoptimalkan sumber
daya dalam rangka percepatan Penanggulangan
TBC;
SK No 069414 A
C mengoordinasikan
PRES I DEN
REPUBLIK TNDONESIA
mengoordinasikan dan mengendalikan
pelaksanaan percepatan Penanggulangan TBC;
melakukan pemantauan dan evaluasi
pelaksanaan percepatan Penanggulangan TBC;
dan
melaporkan pelaksanaan percepatan
Penanggulangan TBC kepada Pengarah 1 (satu)
kali dalam 1 (satu) tahun dan/atau sewaktu-
waktu apabila diperlukan.
(3) Dalam melaksanakan tugas sebagaimana dimaksud
pada ayat (2) ', Pelaksana dibantu oleh sekretariat
yang secara fungsional dilakukan oleh salah satu
unit kerja di lingkungan kementerian yang
menyelenggarakan urusan pemerintahan di bidang
kesehatan."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""67"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 27"", ""bagian_dari"": ""Bab V - Koordinasi Percepatan Penanggulangan Tuberkulosis"", ""judul_peraturan"": ""Tentang Penanggulangan Tuberkulosis"", ""status"": ""berlaku"", ""nomor_halaman"": ""22""}","Susunan keanggotaan tim percepatan Penanggulangan
TBC terdiri atas:
a. Pengarah
Ketua : Menteri Koordinator Bidang
Pembangunan Manusia dan
Kebudayaan.
Anggota : 1. Menteri Koordinator Bidang
Politik, Hukum, dan
Keamanan; dan
2. Menteri Koordinator Bidang
Perekonomian.
b. Pelaksana
Ketua : Menteri Kesehatan.
c
d
e
SK No 069415 A
Anggota
PRES IDEN
Anggota 1
Menteri Dalam Negeri;
Menteri Agama;
Menteri Hukum dan Hak
Asasi Manusia;
Menteri Keuangan;
Menteri Pendidikan,
Kebudayaan, Riset, dan
Teknologi;
Menteri Sosial;
Menteri Ketenagakerj aan;
Menteri Pekerjaan Umum
dan Perumahan Ralryat;
Menteri Komunikasi dan
Informatika;
Menteri Desa,
Pembangunan Daerah
Tertinggal, dan
Transmigrasi;
Menteri Perencanaan
Pembangunan
Nasional/Kepala Badan
Perencanaan
Pembangunan Nasional;
Menteri Badan Usaha Milik
Negara;
Sekretaris Kabinet;
Kepala Badan Riset dan
Inovasi Nasional; dan
Kepala Badan Pengawas
Obat dan Makanan.
t2.
t4
SK No 069416 A
15."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""67"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 28"", ""bagian_dari"": ""Bab VI - Peran Serta Masyarakat"", ""judul_peraturan"": ""Tentang Penanggulangan Tuberkulosis"", ""status"": ""berlaku"", ""nomor_halaman"": ""24""}","Pasal 28
(1) Pemerintah Daerah membentuk tim percepatan
Penanggulangan TBC di tingkat provinsi dan
kabupaten/kota.
(2) Tim percepatan Penanggulangan TBC sebagaimana
dimaksud pada ayat (1) memiliki tugas
mengoordinasikan, mensinergikan, dan
mengevaluasi penyelenggaraan percepatan Eliminasi
TBC secara efektif, menyeluruh, dan terintegrasi
dengan melibatkan lintas sektor di daerah.
(3) Tim percepatan Penanggulangan TBC di tingkat
provinsi ditetapkan oleh gubernur.
(4) Tim percepatan Penanggulangan TBC di tingkat
kabupaten/kota ditetapkan oleh bupati/wali kota."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""67"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 29"", ""bagian_dari"": ""Bab VII - Pemantauan, Evaluasi, Dan Pelaporan"", ""judul_peraturan"": ""Tentang Penanggulangan Tuberkulosis"", ""status"": ""berlaku"", ""nomor_halaman"": ""24""}","(1) Masyarakat berperan serta dalam Penanggulangan
TBC berdasarkan prinsip kemitraan.
(2) Peran serta masyarakat sebagaimana dimaksud
pada ayat (1) berupa:
a. menyelenggarakan kegiatan Penanggulangan
TBC untuk mendukung upaya yang dilakukan
Pemerintah Pusat dan Pemerintah Daerah,
khususnya yang bersifat promotif, preventif,
dan rehabilitatif;
b. menyediakan dukungan untuk pasien TBC yang
bersifat komplementer;
c. mencegah terjadinya stigma dan diskriminasi
terhadap kasus TBC di masyarakat;
SK No 069417 A
d. memberikan
PRES IDEN
d. memberikan masukan dalam pen5rusunan
kebijakan terkait dengan Penanggulangan TBC;
dan
membantu melaksanakan mitigasi bersama
Pemerintah Pusat dan Pemerintah Daerah
terhadap dampak psikososial dan ekonomi yang
dihadapi pasien TBC resisten obat dan
keluarga."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""67"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 30"", ""bagian_dari"": ""Bab VII - Pemantauan, Evaluasi, Dan Pelaporan"", ""judul_peraturan"": ""Tentang Penanggulangan Tuberkulosis"", ""status"": ""berlaku"", ""nomor_halaman"": ""25""}","(1) Dalam pelaksanaan strategi nasional Eliminasi TBC
dilakukan:
a. pemantauan;
b. evaluasi; dan
c. pelaporan.
(2) Pemantauan sebagaimana dimaksud pada ayat (1)
huruf a dilakukan untuk memastikan berjalannya
kegiatan percepatan Eliminasi TBC.
(3) Evaluasi sebagaimana dimaksud pada ayat (1) huruf
b dilakukan untuk memastikan tercapainya target
percepatan Eliminasi TBC.
(4) Pelaporan sebagaimana dimaksud pada ayat (1)
huruf c dilakukan untuk mengetahui perkembangan
pelaksanaan kegiatan percepatan Eliminasi TBC."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""67"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 31"", ""bagian_dari"": ""Bab VIII - Pendanaan"", ""judul_peraturan"": ""Tentang Penanggulangan Tuberkulosis"", ""status"": ""berlaku"", ""nomor_halaman"": ""25""}","(1) Menteri dan menteri/pimpinan lembaga terkait
melakukan pemantauan dan evaluasi serta
men5rusun laporan pelaksanaan kegiatan percepatan
Eliminasi TBC.
e
SK No 069418 A
(2) Gubernur
(2) Gubernur dan bupati/wali kota melakukan
pemantauan dan evaluasi serta men)rusun laporan
pelaksanaan kegiatan percepatan Eliminasi TBC.
(3) Penyampaian laporan sebagaimana dimaksud pada
ayat (2) dilakukan 1 (satu) kali dalam 6 (enam) bulan
atau sewaktu-waktu apabila diperlukan.
(4) Hasil evaluasi Penanggulangan TBC di tingkat pusat
dilaporkan oleh masing-masing
kementerian/lembaga terkait kepada Presiden
melalui Menteri."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""67"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 32"", ""bagian_dari"": ""Bab IX - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Penanggulangan Tuberkulosis"", ""status"": ""berlaku"", ""nomor_halaman"": ""26""}","(1) Pelaksanaan upaya Penanggulangan TBC
dibebankan pada anggaran pendapatan dan belanja
negara, anggaran pendapatan dan belanja daerah,
serta sumber lain yang sah dan tidak mengikat
sesuai dengan ketentuan peraturan perundang-
undangan.
(2) Pendanaan upaya Penanggulangan TBC dipenuhi
melalui komitmen pendanaan Pemerintah Pusat,
komitmen pendanaan Pemerintah Daerah, dan
pengelolaan pendanaan melalui mekanisme program
jaminan kesehatan yang tepat sasaran, serta
mobilisasi pendanaan dari sumber lain yang sah."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""67"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 33"", ""bagian_dari"": ""Bab IX - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Penanggulangan Tuberkulosis"", ""status"": ""berlaku"", ""nomor_halaman"": ""26""}","Peraturan Presiden ini mulai berlaku pada tanggal
diundangkan.
SK No 047003 A
Agar
Agar setiap orang mengetahuinya, memerintahkan
pengundangan Peraturan Presiden ini dengan
penempatannya dalam Lembaran Negara Republik
Indonesia."
